session_id,scenario_name,student_role,ai_model,first_mover,config,total_rounds,outcome,major,gender,negotiation_experience,created_at,updated_at
8a73a6b2-2ecb-4093-a32d-0ca9c1782d55,Main_Street,side2,openai/gpt-5,🤖 AI,⚪ Base,6,🔄 active,SDS,,,2025-12-10 05:07,2025-12-10 05:08
b8e3a740-52c7-4610-8024-9d05d25e1776,Main_Street,side2,openai/gpt-5,🤖 AI,⚪ Base,6,🔄 active,SDS,,,2025-12-10 05:07,2025-12-10 05:08
452f8c2b-22dd-477a-8710-fcd295d02e3b,Main_Street,side2,openai/gpt-5,🤖 AI,⚪ Base,6,🔄 active,SDS,,,2025-12-10 05:07,2025-12-10 05:08
59abb8e6-f8ff-4bd1-b10f-691e82f44c97,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,Male,Professional,2025-12-10 04:22,2025-12-10 04:22
e5b6107b-4d4f-46a1-a371-9e83528fd42d,Main_Street,side2,openai/gpt-5,🤖 AI,⚪ Base,6,🔄 active,SDS,Female,Frequent,2025-12-10 04:22,2025-12-10 04:22
d1c19ae5-07a8-4f1c-af38-7c50758e9c32,Main_Street,side2,openai/gpt-5,🤖 AI,🧠🎯 M+P,6,🔄 active,SDS,Male,Occasional,2025-12-10 04:22,2025-12-10 04:23
ac9d1e05-dd03-4e73-9ba8-d562aa7e8d1d,Main_Street,side2,openai/gpt-5,👤 Student,🧠🎯 M+P,6,🔄 active,SDS,Male,A few instances,2025-12-10 04:21,2025-12-10 04:21
7b0da794-c1b4-4d50-9615-669d1a8e0d0d,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,,,2025-12-10 04:16,2025-12-10 04:16
865142bf-5554-427e-a42c-fd179f211c01,Main_Street,side2,openai/gpt-5,👤 Student,🧠🎯 M+P,6,🔄 active,SDS,Male,Frequent,2025-12-10 03:50,2025-12-10 03:50
c38e57af-8c68-41bf-85e3-9ef49f7561c8,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,Male,None,2025-12-10 03:50,2025-12-10 03:50
a9418128-0e7d-4f73-a480-b9e9852ebd5b,Main_Street,side2,openai/gpt-5,🤖 AI,🧠🎯 M+P,6,🔄 active,SDS,Male,Professional,2025-12-10 03:50,2025-12-10 03:51
05013a9d-9da7-41fa-b857-9b1c4daec26f,Main_Street,side2,openai/gpt-5,🤖 AI,⚪ Base,6,🔄 active,SDS,Male,Occasional,2025-12-10 03:50,2025-12-10 03:50
c0f1968e-8ba8-4ff1-afd4-19dcea2d02fc,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,,,2025-12-10 02:16,2025-12-10 02:21
aad0413f-4bdd-4b04-b6f6-5e1706d02cc0,Main_Street,side2,openai/gpt-5,🤖 AI,🧠🎯 M+P,6,🔄 active,prof,Male,Professional,2025-12-10 02:13,2025-12-10 02:19
8489341a-5905-4ebe-888a-483c1530d7b6,Main_Street,side1,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,sds,,,2025-12-10 01:52,2025-12-10 01:52
bd69dd72-c370-4b3c-b123-d7b6c47743f6,Main_Street,side1,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,sds,,,2025-12-10 01:52,2025-12-10 01:52
97a5581f-ff0b-4e85-8249-48033ad2c1a8,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,sds,,,2025-12-10 01:51,2025-12-10 01:51
8b6b248e-0f21-43d2-8ad2-5a31a583ab6d,Main_Street,side1,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,sds,Male,,2025-12-10 01:46,2025-12-10 01:46
caa1b230-f31a-418f-9268-8e5893173f0b,Main_Street,side1,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,Male,,2025-12-10 01:41,2025-12-10 01:41
490f8110-3d57-4420-9611-45f0974f4577,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,sds,,,2025-12-10 00:57,2025-12-10 02:19
b0acfa02-186b-485a-81cd-554410aec7e2,Top_talent,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,sds,,,2025-12-10 00:57,2025-12-10 00:57
397272cd-ab3e-4a8f-b0af-4a320e69839f,Top_talent,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,,,2025-12-10 00:48,2025-12-10 00:48
e4be60ec-7de8-4b1d-8fe2-774a14f00464,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,,,2025-12-10 00:46,2025-12-10 00:46
f981cb0e-e460-4d57-981e-d24b4ad52b88,Main_Street,side2,openai/gpt-5,🤖 AI,🧠🎯 M+P,6,🔄 active,prof,Male,Professional,2025-12-10 00:44,2025-12-10 01:04
addb2ad6-8eaf-49eb-a61b-5c89ee2f0958,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,,,2025-12-10 00:40,2025-12-10 00:44
9992a0ff-7e44-4609-8a9c-54b21c0b5a53,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,✅ Deal,prof,Male,Professional,2025-12-10 00:31,2025-12-10 00:43
7271f344-12b8-46cf-8892-f69ebec7dde3,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,✅ Deal,SDS,,,2025-12-10 00:11,2025-12-10 00:16
362cd512-ee83-4ed6-bf80-8d5ea8ce6f49,Top_talent,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 failed,SDS,,,2025-12-10 00:09,2025-12-10 00:16
20b2f876-42ae-4be1-a9b5-a9347f3b50af,Top_talent,side2,openai/gpt-5,👤 Student,🧠🎯 M+P,6,🔄 active,SDS,,,2025-12-10 00:06,2025-12-10 00:06
67f91417-c064-44ff-b0e9-65404a64f8df,Main_Street,side2,openai/gpt-5,🤖 AI,🧠🎯 M+P,6,🔄 active,SDS,Male,Occasional,2025-12-10 00:05,2025-12-10 00:06
bbb6c9f7-95c9-4cd8-a1dc-5080ab5ce03e,Main_Street,side2,openai/gpt-5,👤 Student,⚪ Base,6,🔄 active,SDS,Male,Occasional,2025-12-10 00:04,2025-12-10 00:04
